$n_0$,$n_1$,$n_2$,$n_3$,$n_4$,N,k,params_label
0.0,131.0,8492.0,99638.0,2.0,108263.0,4,s21/mu10minus5
14.0,245.0,16063.0,80219.0,2.0,100321.0,4,s21/mu10minus5
0.0,62.0,6694.0,87116.0,3.0,93875.0,4,s21/mu10minus5
0.0,0.0,1574.0,75372.0,0.0,102384.0,4,s21/mu10minus5
63.0,2630.0,63790.0,29395.0,0.0,96868.0,4,s21/mu10minus5
0.0,0.0,72704.0,15785.0,2.0,89601.0,4,s21/mu10minus5
0.0,0.0,39169.0,67617.0,2.0,106788.0,4,s21/mu10minus5
0.0,28.0,57001.0,26162.0,3.0,85463.0,4,s21/mu10minus5
0.0,11.0,83654.0,7958.0,3.0,91626.0,4,s21/mu10minus5
0.0,0.0,4966.0,103801.0,2.0,110059.0,4,s21/mu10minus5
0.0,44.0,85819.0,4227.0,3.0,90831.0,4,s21/mu10minus5
0.0,0.0,91900.0,11623.0,5.0,103722.0,4,s21/mu10minus5
0.0,633.0,67287.0,38151.0,2.0,112250.0,4,s21/mu10minus5
0.0,22.0,10902.0,109426.0,1.0,120424.0,4,s21/mu10minus5
0.0,957.0,50258.0,50005.0,2.0,101961.0,4,s21/mu10minus5
0.0,583.0,91012.0,7451.0,2.0,99250.0,4,s21/mu10minus5
0.0,0.0,35779.0,56952.0,2.0,110628.0,4,s21/mu10minus5
0.0,246.0,28986.0,59512.0,2.0,89725.0,4,s21/mu10minus5
0.0,0.0,7531.0,87442.0,3.0,105376.0,4,s21/mu10minus5
0.0,121.0,16283.0,41826.0,1.0,136489.0,4,s21/mu10minus5
0.0,43.0,77423.0,23161.0,4.0,101473.0,4,s21/mu10minus5
12.0,23.0,43423.0,43465.0,2.0,116712.0,4,s21/mu10minus5
0.0,265.0,60978.0,25458.0,3.0,86716.0,4,s21/mu10minus5
0.0,249.0,83964.0,33275.0,0.0,118797.0,4,s21/mu10minus5
42.0,1149.0,113674.0,2758.0,0.0,117797.0,4,s21/mu10minus5
0.0,44.0,73451.0,17060.0,3.0,90769.0,4,s21/mu10minus5
0.0,10.0,76431.0,12522.0,2.0,88965.0,4,s21/mu10minus5
0.0,3.0,95175.0,737.0,2.0,97118.0,4,s21/mu10minus5
0.0,303.0,63394.0,36445.0,2.0,105552.0,4,s21/mu10minus5
0.0,138.0,72027.0,20260.0,0.0,100949.0,4,s21/mu10minus5
0.0,20.0,98501.0,8859.0,2.0,110085.0,4,s21/mu10minus5
0.0,27.0,27340.0,65031.0,1.0,92737.0,4,s21/mu10minus5
0.0,0.0,27879.0,77306.0,2.0,105563.0,4,s21/mu10minus5
0.0,563.0,74952.0,15414.0,2.0,100558.0,4,s21/mu10minus5
0.0,2.0,112020.0,6269.0,2.0,120705.0,4,s21/mu10minus5
0.0,0.0,5848.0,103616.0,2.0,109675.0,4,s21/mu10minus5
0.0,2.0,68984.0,23759.0,2.0,110040.0,4,s21/mu10minus5
0.0,134.0,25082.0,81728.0,3.0,107021.0,4,s21/mu10minus5
0.0,114.0,49705.0,15582.0,2.0,111158.0,4,s21/mu10minus5
0.0,20.0,58972.0,29334.0,0.0,105257.0,4,s21/mu10minus5
0.0,0.0,45193.0,34201.0,1.0,89570.0,4,s21/mu10minus5
0.0,109.0,88738.0,15580.0,2.0,104435.0,4,s21/mu10minus5
1.0,1197.0,93376.0,3829.0,2.0,99218.0,4,s21/mu10minus5
0.0,0.0,32033.0,78841.0,2.0,110881.0,4,s21/mu10minus5
0.0,79.0,19838.0,105527.0,2.0,125541.0,4,s21/mu10minus5
0.0,415.0,11945.0,23528.0,1.0,101482.0,4,s21/mu10minus5
41.0,3971.0,13982.0,104450.0,3.0,124233.0,4,s21/mu10minus5
0.0,126.0,67583.0,34461.0,2.0,113852.0,4,s21/mu10minus5
0.0,109.0,12026.0,94962.0,2.0,108293.0,4,s21/mu10minus5
0.0,1550.0,49071.0,39092.0,2.0,105272.0,4,s21/mu10minus5
0.0,5.0,34712.0,79865.0,2.0,125573.0,4,s21/mu10minus5
14.0,34.0,61166.0,42778.0,1.0,106125.0,4,s21/mu10minus5
0.0,126.0,82563.0,29496.0,2.0,112612.0,4,s21/mu10minus5
0.0,37.0,58522.0,31425.0,2.0,92214.0,4,s21/mu10minus5
0.0,101.0,21277.0,83494.0,2.0,105007.0,4,s21/mu10minus5
1704.0,15314.0,92801.0,31.0,2.0,112035.0,4,s21/mu10minus5
14.0,1505.0,96225.0,11838.0,2.0,109608.0,4,s21/mu10minus5
0.0,0.0,10111.0,14550.0,3.0,99095.0,4,s21/mu10minus5
0.0,0.0,50597.0,64106.0,4.0,122176.0,4,s21/mu10minus5
0.0,123.0,45759.0,29357.0,2.0,94757.0,4,s21/mu10minus5
0.0,0.0,4922.0,85553.0,2.0,90630.0,4,s21/mu10minus5
0.0,22.0,31324.0,61845.0,3.0,93211.0,4,s21/mu10minus5
0.0,0.0,27388.0,75885.0,2.0,103275.0,4,s21/mu10minus5
0.0,0.0,50464.0,44495.0,2.0,100982.0,4,s21/mu10minus5
0.0,550.0,86117.0,4806.0,3.0,110691.0,4,s21/mu10minus5
0.0,19.0,96406.0,15144.0,2.0,117108.0,4,s21/mu10minus5
0.0,0.0,3685.0,98541.0,4.0,111113.0,4,s21/mu10minus5
0.0,29.0,79857.0,34890.0,2.0,116616.0,4,s21/mu10minus5
14.0,272.0,23242.0,64855.0,2.0,89572.0,4,s21/mu10minus5
0.0,5.0,61310.0,33728.0,2.0,113168.0,4,s21/mu10minus5
0.0,441.0,62618.0,30105.0,2.0,93406.0,4,s21/mu10minus5
0.0,7.0,65290.0,42431.0,1.0,107892.0,4,s21/mu10minus5
2079.0,623.0,40112.0,5054.0,3.0,101813.0,4,s21/mu10minus5
0.0,33.0,28707.0,73402.0,2.0,105292.0,4,s21/mu10minus5
7.0,952.0,73963.0,37507.0,2.0,115023.0,4,s21/mu10minus5
0.0,0.0,39266.0,57667.0,1.0,96934.0,4,s21/mu10minus5
44.0,9748.0,64240.0,39900.0,2.0,114227.0,4,s21/mu10minus5
0.0,5.0,42952.0,38577.0,2.0,104504.0,4,s21/mu10minus5
0.0,0.0,101034.0,8519.0,2.0,109587.0,4,s21/mu10minus5
0.0,35.0,61993.0,44453.0,2.0,107485.0,4,s21/mu10minus5
102.0,737.0,52559.0,50176.0,2.0,105029.0,4,s21/mu10minus5
0.0,0.0,41080.0,37471.0,2.0,88818.0,4,s21/mu10minus5
16.0,338.0,109130.0,1409.0,2.0,110910.0,4,s21/mu10minus5
0.0,0.0,25567.0,67239.0,0.0,109776.0,4,s21/mu10minus5
0.0,2.0,39416.0,24400.0,2.0,106582.0,4,s21/mu10minus5
0.0,353.0,33048.0,47260.0,2.0,102531.0,4,s21/mu10minus5
0.0,929.0,4888.0,106264.0,1.0,112493.0,4,s21/mu10minus5
0.0,1.0,10993.0,97657.0,3.0,108713.0,4,s21/mu10minus5
0.0,6.0,83763.0,29451.0,3.0,113225.0,4,s21/mu10minus5
0.0,3092.0,44049.0,58558.0,2.0,107232.0,4,s21/mu10minus5
0.0,5.0,15153.0,86531.0,2.0,110188.0,4,s21/mu10minus5
0.0,220.0,38535.0,50621.0,1.0,89980.0,4,s21/mu10minus5
0.0,1.0,37784.0,21530.0,2.0,104168.0,4,s21/mu10minus5
11.0,320.0,75517.0,20868.0,3.0,97291.0,4,s21/mu10minus5
0.0,133.0,38798.0,24422.0,3.0,87941.0,4,s21/mu10minus5
18.0,361.0,37130.0,55554.0,2.0,95237.0,4,s21/mu10minus5
0.0,196.0,97974.0,8532.0,2.0,108673.0,4,s21/mu10minus5
23.0,449.0,58028.0,41055.0,1.0,110841.0,4,s21/mu10minus5
0.0,2896.0,80473.0,21960.0,2.0,107784.0,4,s21/mu10minus5
0.0,0.0,14616.0,47529.0,2.0,117263.0,4,s21/mu10minus5
0.0,118.0,72955.0,9027.0,3.0,130515.0,4,s21/mu10minus5
55.0,1961.0,40446.0,57949.0,2.0,102706.0,4,s21/mu10minus5
0.0,189.0,28947.0,44447.0,2.0,103410.0,4,s21/mu10minus5
6.0,1398.0,61804.0,30577.0,4.0,96416.0,4,s21/mu10minus5
0.0,0.0,55831.0,35329.0,3.0,111114.0,4,s21/mu10minus5
0.0,0.0,27740.0,94387.0,4.0,122131.0,4,s21/mu10minus5
26.0,23060.0,18578.0,56344.0,2.0,98032.0,4,s21/mu10minus5
0.0,145.0,59523.0,4236.0,2.0,98961.0,4,s21/mu10minus5
0.0,0.0,26101.0,77832.0,1.0,105064.0,4,s21/mu10minus5
7.0,97.0,14179.0,90267.0,1.0,104682.0,4,s21/mu10minus5
0.0,0.0,49238.0,59892.0,3.0,109230.0,4,s21/mu10minus5
0.0,7.0,40299.0,46398.0,3.0,115824.0,4,s21/mu10minus5
3.0,83.0,102573.0,4305.0,2.0,107066.0,4,s21/mu10minus5
0.0,17.0,24123.0,52675.0,2.0,81606.0,4,s21/mu10minus5
7.0,488.0,67403.0,43537.0,3.0,114835.0,4,s21/mu10minus5
71.0,952.0,2768.0,105091.0,2.0,119261.0,4,s21/mu10minus5
14.0,381.0,39028.0,52517.0,1.0,103780.0,4,s21/mu10minus5
0.0,94.0,45847.0,72834.0,3.0,118885.0,4,s21/mu10minus5
0.0,11.0,24693.0,7820.0,2.0,83377.0,4,s21/mu10minus5
0.0,0.0,60676.0,44917.0,2.0,105729.0,4,s21/mu10minus5
0.0,19.0,73969.0,18763.0,1.0,92768.0,4,s21/mu10minus5
0.0,14.0,67166.0,16357.0,4.0,84952.0,4,s21/mu10minus5
0.0,49.0,62795.0,3747.0,0.0,118018.0,4,s21/mu10minus5
5.0,94.0,64008.0,25633.0,2.0,89774.0,4,s21/mu10minus5
0.0,0.0,77962.0,8841.0,2.0,97037.0,4,s21/mu10minus5
0.0,1.0,53847.0,40172.0,2.0,103443.0,4,s21/mu10minus5
81.0,291.0,96610.0,5251.0,2.0,102242.0,4,s21/mu10minus5
0.0,171.0,82741.0,11682.0,3.0,113662.0,4,s21/mu10minus5
0.0,1508.0,1455.0,76706.0,8.0,96745.0,4,s21/mu10minus5
0.0,0.0,4573.0,64795.0,3.0,105507.0,4,s21/mu10minus5
0.0,44.0,68674.0,9804.0,4.0,101225.0,4,s21/mu10minus5
0.0,0.0,718.0,102309.0,3.0,103547.0,4,s21/mu10minus5
0.0,29.0,69493.0,25237.0,2.0,97382.0,4,s21/mu10minus5
0.0,54.0,7623.0,87535.0,1.0,95999.0,4,s21/mu10minus5
9.0,84.0,55296.0,20104.0,4.0,90490.0,4,s21/mu10minus5
0.0,0.0,70264.0,30011.0,0.0,102207.0,4,s21/mu10minus5
126.0,1106.0,3557.0,88583.0,3.0,93409.0,4,s21/mu10minus5
0.0,26.0,64673.0,24083.0,2.0,94221.0,4,s21/mu10minus5
0.0,3.0,64131.0,25665.0,2.0,96764.0,4,s21/mu10minus5
0.0,30.0,42244.0,18967.0,2.0,102070.0,4,s21/mu10minus5
1.0,5864.0,35509.0,61143.0,3.0,102529.0,4,s21/mu10minus5
0.0,79.0,110672.0,2011.0,2.0,112766.0,4,s21/mu10minus5
0.0,325.0,12445.0,88212.0,2.0,101351.0,4,s21/mu10minus5
0.0,48.0,82425.0,21191.0,2.0,118108.0,4,s21/mu10minus5
0.0,807.0,63858.0,41619.0,2.0,116763.0,4,s21/mu10minus5
0.0,23.0,92023.0,1521.0,1.0,94652.0,4,s21/mu10minus5
0.0,6.0,29776.0,19394.0,2.0,95498.0,4,s21/mu10minus5
31.0,85.0,60048.0,52004.0,2.0,113226.0,4,s21/mu10minus5
0.0,0.0,45939.0,46292.0,2.0,96498.0,4,s21/mu10minus5
0.0,0.0,24312.0,15858.0,1.0,103198.0,4,s21/mu10minus5
33.0,5721.0,66477.0,12205.0,2.0,106661.0,4,s21/mu10minus5
0.0,71.0,55164.0,45286.0,3.0,103427.0,4,s21/mu10minus5
0.0,709.0,21213.0,7050.0,3.0,109693.0,4,s21/mu10minus5
0.0,0.0,71449.0,904.0,3.0,111875.0,4,s21/mu10minus5
0.0,91.0,21174.0,80754.0,2.0,102034.0,4,s21/mu10minus5
0.0,0.0,73065.0,34858.0,2.0,107986.0,4,s21/mu10minus5
4028.0,26780.0,14526.0,63130.0,2.0,109399.0,4,s21/mu10minus5
12.0,1360.0,95946.0,684.0,3.0,101187.0,4,s21/mu10minus5
0.0,0.0,74239.0,11717.0,2.0,103847.0,4,s21/mu10minus5
31.0,2771.0,10545.0,80832.0,1.0,94272.0,4,s21/mu10minus5
0.0,1728.0,27679.0,56098.0,2.0,112482.0,4,s21/mu10minus5
0.0,111.0,76612.0,27721.0,2.0,105154.0,4,s21/mu10minus5
2.0,5699.0,85623.0,8788.0,2.0,104367.0,4,s21/mu10minus5
25.0,1247.0,105937.0,5680.0,2.0,117412.0,4,s21/mu10minus5
0.0,0.0,101020.0,4259.0,2.0,111181.0,4,s21/mu10minus5
0.0,0.0,21882.0,67836.0,2.0,111087.0,4,s21/mu10minus5
0.0,0.0,8861.0,73174.0,2.0,90256.0,4,s21/mu10minus5
0.0,88.0,40497.0,55206.0,2.0,99145.0,4,s21/mu10minus5
63.0,1336.0,80492.0,19408.0,2.0,101301.0,4,s21/mu10minus5
0.0,0.0,76320.0,24175.0,2.0,100526.0,4,s21/mu10minus5
0.0,44.0,29012.0,75580.0,3.0,104776.0,4,s21/mu10minus5
0.0,17.0,6193.0,103185.0,0.0,109660.0,4,s21/mu10minus5
0.0,0.0,231.0,94002.0,1.0,101492.0,4,s21/mu10minus5
0.0,0.0,47776.0,73040.0,2.0,121218.0,4,s21/mu10minus5
0.0,11.0,10653.0,80881.0,2.0,91601.0,4,s21/mu10minus5
0.0,3441.0,83546.0,19772.0,4.0,106784.0,4,s21/mu10minus5
0.0,1129.0,104938.0,1932.0,0.0,108654.0,4,s21/mu10minus5
0.0,35.0,9104.0,86231.0,2.0,95422.0,4,s21/mu10minus5
0.0,1.0,62022.0,29950.0,3.0,96773.0,4,s21/mu10minus5
0.0,150.0,66307.0,47169.0,2.0,113628.0,4,s21/mu10minus5
0.0,0.0,87484.0,14846.0,2.0,102558.0,4,s21/mu10minus5
18.0,19.0,34069.0,65063.0,2.0,104793.0,4,s21/mu10minus5
0.0,1.0,6715.0,108851.0,1.0,115570.0,4,s21/mu10minus5
0.0,90.0,91734.0,17482.0,3.0,109316.0,4,s21/mu10minus5
0.0,0.0,68180.0,30714.0,0.0,99124.0,4,s21/mu10minus5
0.0,73.0,58237.0,54481.0,2.0,113260.0,4,s21/mu10minus5
0.0,145.0,23961.0,37282.0,2.0,99151.0,4,s21/mu10minus5
46.0,74.0,87725.0,14632.0,3.0,103664.0,4,s21/mu10minus5
0.0,2158.0,58444.0,65988.0,2.0,129053.0,4,s21/mu10minus5
0.0,0.0,52364.0,43674.0,2.0,107791.0,4,s21/mu10minus5
0.0,2.0,63046.0,27645.0,0.0,90694.0,4,s21/mu10minus5
0.0,0.0,3278.0,109322.0,3.0,112603.0,4,s21/mu10minus5
1747.0,2216.0,62574.0,24405.0,1.0,101079.0,4,s21/mu10minus5
0.0,16.0,45643.0,24088.0,3.0,107634.0,4,s21/mu10minus5
0.0,2347.0,68357.0,29408.0,3.0,109687.0,4,s21/mu10minus5
0.0,0.0,13725.0,99613.0,3.0,113681.0,4,s21/mu10minus5
0.0,0.0,77609.0,25771.0,2.0,108244.0,4,s21/mu10minus5
0.0,0.0,15653.0,105565.0,1.0,121461.0,4,s21/mu10minus5
5.0,592.0,100931.0,261.0,3.0,107214.0,4,s21/mu10minus5
0.0,0.0,89542.0,3801.0,3.0,93985.0,4,s21/mu10minus5
0.0,0.0,71367.0,24168.0,2.0,95629.0,4,s21/mu10minus5
0.0,64.0,45813.0,38046.0,2.0,102736.0,4,s21/mu10minus5
0.0,0.0,81850.0,29870.0,1.0,112867.0,4,s21/mu10minus5
0.0,0.0,83626.0,18470.0,2.0,102098.0,4,s21/mu10minus5
0.0,0.0,2568.0,116514.0,2.0,119616.0,4,s21/mu10minus5
0.0,0.0,24502.0,46925.0,3.0,116682.0,4,s21/mu10minus5
14.0,2852.0,80163.0,11148.0,2.0,94525.0,4,s21/mu10minus5
24.0,568.0,66303.0,35282.0,4.0,102572.0,4,s21/mu10minus5
0.0,0.0,8998.0,92838.0,2.0,102292.0,4,s21/mu10minus5
0.0,0.0,19277.0,84085.0,1.0,103896.0,4,s21/mu10minus5
0.0,35.0,75208.0,15654.0,4.0,95921.0,4,s21/mu10minus5
0.0,0.0,46372.0,55285.0,2.0,101677.0,4,s21/mu10minus5
0.0,0.0,101502.0,4028.0,2.0,105724.0,4,s21/mu10minus5
0.0,0.0,1446.0,52595.0,0.0,87248.0,4,s21/mu10minus5
0.0,0.0,11522.0,37336.0,3.0,99885.0,4,s21/mu10minus5
0.0,1.0,55089.0,47189.0,2.0,102528.0,4,s21/mu10minus5
0.0,167.0,63028.0,41690.0,2.0,105279.0,4,s21/mu10minus5
57.0,5852.0,56357.0,29803.0,2.0,98524.0,4,s21/mu10minus5
0.0,0.0,11128.0,105558.0,1.0,121042.0,4,s21/mu10minus5
110.0,16717.0,60980.0,28715.0,3.0,107901.0,4,s21/mu10minus5
0.0,153.0,22030.0,89455.0,3.0,112058.0,4,s21/mu10minus5
74.0,4808.0,91254.0,2952.0,3.0,99178.0,4,s21/mu10minus5
0.0,0.0,37064.0,61470.0,2.0,99016.0,4,s21/mu10minus5
0.0,0.0,5795.0,83104.0,2.0,89296.0,4,s21/mu10minus5
27.0,3153.0,10292.0,90280.0,2.0,105394.0,4,s21/mu10minus5
0.0,218.0,64728.0,25240.0,0.0,90995.0,4,s21/mu10minus5
51.0,10308.0,95052.0,10669.0,2.0,116896.0,4,s21/mu10minus5
0.0,0.0,36015.0,13642.0,2.0,116521.0,4,s21/mu10minus5
0.0,16.0,47846.0,39825.0,0.0,87738.0,4,s21/mu10minus5
0.0,235.0,66335.0,49254.0,2.0,118767.0,4,s21/mu10minus5
31.0,9818.0,32029.0,48286.0,2.0,110581.0,4,s21/mu10minus5
0.0,7.0,3544.0,103608.0,2.0,107182.0,4,s21/mu10minus5
56.0,778.0,105239.0,1390.0,4.0,107468.0,4,s21/mu10minus5
28.0,499.0,40842.0,55612.0,2.0,98784.0,4,s21/mu10minus5
0.0,0.0,36563.0,17995.0,2.0,94386.0,4,s21/mu10minus5
0.0,0.0,7710.0,82209.0,3.0,101472.0,4,s21/mu10minus5
0.0,34.0,91489.0,3661.0,2.0,95546.0,4,s21/mu10minus5
0.0,418.0,67829.0,22308.0,3.0,96474.0,4,s21/mu10minus5
289.0,9868.0,62031.0,540.0,0.0,110184.0,4,s21/mu10minus5
0.0,0.0,62303.0,32367.0,0.0,94739.0,4,s21/mu10minus5
0.0,0.0,42252.0,60669.0,3.0,102924.0,4,s21/mu10minus5
195.0,13991.0,83339.0,12076.0,2.0,110841.0,4,s21/mu10minus5
8.0,3563.0,83153.0,7822.0,2.0,95216.0,4,s21/mu10minus5
0.0,0.0,11762.0,64272.0,3.0,111179.0,4,s21/mu10minus5
0.0,0.0,29757.0,75305.0,2.0,106501.0,4,s21/mu10minus5
0.0,0.0,22828.0,61556.0,0.0,88031.0,4,s21/mu10minus5
0.0,307.0,24182.0,69869.0,4.0,99836.0,4,s21/mu10minus5
0.0,20.0,80033.0,20010.0,2.0,100116.0,4,s21/mu10minus5
0.0,10.0,45421.0,51470.0,3.0,96904.0,4,s21/mu10minus5
0.0,57.0,32863.0,64180.0,3.0,98697.0,4,s21/mu10minus5
0.0,46.0,66995.0,18500.0,5.0,108294.0,4,s21/mu10minus5
0.0,0.0,46452.0,52810.0,2.0,113137.0,4,s21/mu10minus5
119.0,22148.0,7532.0,86952.0,0.0,116751.0,4,s21/mu10minus5
0.0,0.0,849.0,88289.0,2.0,101841.0,4,s21/mu10minus5
0.0,0.0,62065.0,33623.0,3.0,95857.0,4,s21/mu10minus5
0.0,118.0,25240.0,76870.0,2.0,104594.0,4,s21/mu10minus5
0.0,0.0,80086.0,18354.0,4.0,98640.0,4,s21/mu10minus5
0.0,19.0,7618.0,89429.0,3.0,99922.0,4,s21/mu10minus5
0.0,0.0,4798.0,87453.0,2.0,92440.0,4,s21/mu10minus5
18.0,599.0,19384.0,69516.0,2.0,111847.0,4,s21/mu10minus5
5.0,1717.0,89406.0,13726.0,3.0,105963.0,4,s21/mu10minus5
0.0,0.0,25056.0,64832.0,2.0,89915.0,4,s21/mu10minus5
0.0,28.0,70593.0,42384.0,4.0,126409.0,4,s21/mu10minus5
0.0,14.0,20071.0,51581.0,4.0,106447.0,4,s21/mu10minus5
0.0,11.0,6840.0,38464.0,1.0,102491.0,4,s21/mu10minus5
0.0,0.0,2580.0,100320.0,2.0,104721.0,4,s21/mu10minus5
89.0,657.0,95481.0,9384.0,2.0,106744.0,4,s21/mu10minus5
0.0,5477.0,6000.0,106201.0,2.0,117680.0,4,s21/mu10minus5
0.0,416.0,98567.0,2308.0,2.0,111339.0,4,s21/mu10minus5
0.0,84.0,76147.0,31231.0,5.0,108275.0,4,s21/mu10minus5
833.0,33968.0,23449.0,30468.0,2.0,109100.0,4,s21/mu10minus5
34.0,675.0,87744.0,14739.0,2.0,103807.0,4,s21/mu10minus5
0.0,48.0,12221.0,94202.0,4.0,109850.0,4,s21/mu10minus5
0.0,157.0,78156.0,14285.0,2.0,92605.0,4,s21/mu10minus5
0.0,63.0,18739.0,92056.0,2.0,114151.0,4,s21/mu10minus5
0.0,43.0,16512.0,89276.0,2.0,110658.0,4,s21/mu10minus5
58.0,502.0,92524.0,10071.0,2.0,103924.0,4,s21/mu10minus5
23.0,49.0,1374.0,108608.0,2.0,110056.0,4,s21/mu10minus5
0.0,0.0,83945.0,11607.0,2.0,100662.0,4,s21/mu10minus5
0.0,2.0,56843.0,62015.0,2.0,118877.0,4,s21/mu10minus5
0.0,36.0,33674.0,19169.0,3.0,87901.0,4,s21/mu10minus5
0.0,0.0,30181.0,44344.0,2.0,102343.0,4,s21/mu10minus5
430.0,1243.0,79408.0,20265.0,2.0,101413.0,4,s21/mu10minus5
0.0,0.0,7508.0,108444.0,2.0,116303.0,4,s21/mu10minus5
18.0,4240.0,61614.0,32387.0,2.0,98755.0,4,s21/mu10minus5
0.0,0.0,27020.0,59695.0,2.0,89946.0,4,s21/mu10minus5
0.0,47.0,52092.0,41992.0,3.0,100116.0,4,s21/mu10minus5
0.0,820.0,96408.0,7826.0,3.0,118319.0,4,s21/mu10minus5
5.0,11502.0,42793.0,48330.0,2.0,102669.0,4,s21/mu10minus5
0.0,2880.0,113199.0,13162.0,2.0,129760.0,4,s21/mu10minus5
0.0,1385.0,97626.0,1618.0,4.0,101010.0,4,s21/mu10minus5
0.0,19.0,82168.0,12690.0,3.0,99559.0,4,s24/mu10minus5
0.0,69.0,40161.0,68615.0,4.0,109211.0,4,s24/mu10minus5
0.0,0.0,90278.0,7062.0,3.0,104231.0,4,s24/mu10minus5
0.0,16.0,20843.0,50463.0,2.0,104322.0,4,s24/mu10minus5
0.0,0.0,10552.0,95537.0,4.0,106152.0,4,s24/mu10minus5
0.0,79.0,43461.0,63189.0,2.0,107797.0,4,s24/mu10minus5
0.0,0.0,29434.0,62704.0,2.0,100625.0,4,s24/mu10minus5
0.0,4.0,48416.0,63911.0,2.0,112397.0,4,s24/mu10minus5
0.0,0.0,44058.0,52256.0,2.0,108004.0,4,s24/mu10minus5
0.0,17.0,82226.0,21179.0,4.0,106439.0,4,s24/mu10minus5
0.0,868.0,66749.0,12890.0,2.0,115898.0,4,s24/mu10minus5
0.0,7.0,3601.0,34349.0,2.0,106345.0,4,s24/mu10minus5
0.0,0.0,10205.0,75217.0,3.0,105021.0,4,s24/mu10minus5
0.0,54.0,1382.0,84408.0,2.0,99578.0,4,s24/mu10minus5
697.0,50017.0,2685.0,48494.0,4.0,101897.0,4,s24/mu10minus5
0.0,72.0,35843.0,41095.0,3.0,108346.0,4,s24/mu10minus5
0.0,0.0,41160.0,71849.0,2.0,113218.0,4,s24/mu10minus5
0.0,61.0,76927.0,17306.0,0.0,107494.0,4,s24/mu10minus5
0.0,0.0,48824.0,72475.0,2.0,121306.0,4,s24/mu10minus5
0.0,0.0,372.0,41739.0,2.0,104269.0,4,s24/mu10minus5
0.0,37.0,45953.0,52032.0,2.0,120108.0,4,s24/mu10minus5
0.0,2.0,58951.0,44170.0,2.0,103293.0,4,s24/mu10minus5
0.0,60.0,97321.0,5833.0,5.0,103584.0,4,s24/mu10minus5
1.0,4.0,23337.0,70474.0,2.0,93818.0,4,s24/mu10minus5
0.0,0.0,5203.0,112659.0,0.0,117862.0,4,s24/mu10minus5
0.0,44.0,21973.0,70155.0,2.0,103713.0,4,s24/mu10minus5
0.0,0.0,36624.0,70696.0,2.0,107461.0,4,s24/mu10minus5
0.0,6.0,18653.0,72548.0,2.0,101813.0,4,s24/mu10minus5
0.0,0.0,5198.0,48224.0,0.0,109505.0,4,s24/mu10minus5
5.0,929.0,53654.0,23919.0,2.0,96748.0,4,s24/mu10minus5
0.0,1174.0,68644.0,35284.0,1.0,105131.0,4,s24/mu10minus5
0.0,8.0,86902.0,29524.0,3.0,116598.0,4,s24/mu10minus5
0.0,0.0,2095.0,96436.0,2.0,100140.0,4,s24/mu10minus5
0.0,33.0,95645.0,11900.0,3.0,107623.0,4,s24/mu10minus5
0.0,0.0,21594.0,65018.0,2.0,123359.0,4,s24/mu10minus5
0.0,83.0,44248.0,57895.0,2.0,102322.0,4,s24/mu10minus5
0.0,231.0,98175.0,4319.0,3.0,109602.0,4,s24/mu10minus5
115.0,2737.0,19578.0,80078.0,2.0,109072.0,4,s24/mu10minus5
0.0,0.0,69451.0,40457.0,2.0,111141.0,4,s24/mu10minus5
0.0,0.0,3089.0,105903.0,1.0,121412.0,4,s24/mu10minus5
0.0,0.0,100088.0,662.0,3.0,101339.0,4,s24/mu10minus5
94.0,445.0,79077.0,19113.0,2.0,99416.0,4,s24/mu10minus5
0.0,36.0,32069.0,85417.0,2.0,122791.0,4,s24/mu10minus5
0.0,33.0,11500.0,73388.0,2.0,85237.0,4,s24/mu10minus5
0.0,302.0,90928.0,6285.0,0.0,108612.0,4,s24/mu10minus5
284.0,3772.0,88268.0,8269.0,3.0,101858.0,4,s24/mu10minus5
0.0,233.0,42080.0,77341.0,2.0,121503.0,4,s24/mu10minus5
0.0,328.0,90379.0,15455.0,2.0,106407.0,4,s24/mu10minus5
0.0,596.0,27814.0,2768.0,2.0,107070.0,4,s24/mu10minus5
0.0,0.0,51307.0,69745.0,2.0,122087.0,4,s24/mu10minus5
4.0,1404.0,6337.0,88088.0,2.0,95835.0,4,s24/mu10minus5
0.0,0.0,70757.0,24971.0,2.0,97209.0,4,s24/mu10minus5
0.0,154.0,68498.0,30798.0,2.0,99452.0,4,s24/mu10minus5
0.0,105.0,22038.0,80429.0,2.0,102574.0,4,s24/mu10minus5
7.0,1619.0,27069.0,57627.0,0.0,104985.0,4,s24/mu10minus5
0.0,60.0,21892.0,22461.0,1.0,93341.0,4,s24/mu10minus5
0.0,131.0,31941.0,40200.0,2.0,113839.0,4,s24/mu10minus5
49.0,128.0,94133.0,15962.0,3.0,110752.0,4,s24/mu10minus5
0.0,0.0,13843.0,85932.0,2.0,103590.0,4,s24/mu10minus5
0.0,0.0,3493.0,101490.0,2.0,110472.0,4,s24/mu10minus5
0.0,73.0,77155.0,37046.0,2.0,115171.0,4,s24/mu10minus5
0.0,0.0,26934.0,53179.0,2.0,100123.0,4,s24/mu10minus5
42.0,1914.0,32990.0,71910.0,1.0,109178.0,4,s24/mu10minus5
5.0,341.0,8161.0,86647.0,2.0,95527.0,4,s24/mu10minus5
0.0,4790.0,82659.0,8939.0,3.0,96427.0,4,s24/mu10minus5
